FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,SEEING,MAGUNCERT7,MAGUNCERT5
111,59813.47207,,1.199,,5,,6,,7,,21,,25,,30,,35,,29.842,,29.709,,29.607,,28.546,,28.325,,28.079,,27.822,,0.072,,0.077,,0.082,,0.112,,0.117,,0.123,,0.124,,3233.396,,3654.698,,4014.715,,10663.95,,13067.35,,16391.07,,20765.05,,86935.25,,124062.4,,167830.4,,1482048,,2098156,,3019107,,4107911,,7.5873,0.0825737042989982,0.0720967891162021
112,59813.47605,,1.206,,5,,6,,7,,21,,25,,30,,35,,29.861,,29.711,,29.697,,28.881,,28.927,,28.913,,28.708,,0.081,,0.085,,0.098,,0.168,,0.225,,0.292,,0.309,,3194.642,,3667.712,,3713.398,,7875.475,,7551.391,,7649.346,,9238.758,,89101.82,,127409.5,,171777.0,,1519320,,2150139,,3092486,,4207492,,7.8593,0.0847504562098024,0.0709989987095239
113,59813.48001,,1.213,,5,,6,,7,,21,,25,,30,,35,,30.104,,29.988,,29.968,,29.812,,29.342,,29.396,,29.156,,0.068,,0.074,,0.085,,0.266,,0.221,,0.306,,0.314,,2552.618,,2840.636,,2894.175,,3339.837,,5151.852,,4901.023,,6114.975,,89227.77,,127966.7,,172388.9,,1529894,,2169527,,3121028,,4246919,,9.0249,0.1085084720664622,0.0889455801872734
114,59813.48397,,1.221,,5,,6,,7,,21,,25,,30,,35,,30.019,,29.875,,29.692,,28.463,,28.321,,28.059,,27.781,,0.067,,0.07,,0.07,,0.082,,0.092,,0.095,,0.094,,2778.56,,3172.732,,3754.74,,11648.09,,13281.27,,16908.23,,21827.26,,90765.83,,129131.5,,176291.8,,1558237,,2203778,,3171237,,4315068,,12.178,0.0944673550413098,0.0887002658866395
115,59813.48793,,1.23,,5,,6,,7,,21,,25,,30,,35,,30.052,,29.865,,29.776,,29.303,,29.118,,28.844,,28.546,,0.067,,0.068,,0.073,,0.171,,0.185,,0.189,,0.184,,2678.994,,3180.841,,3452.959,,5339.301,,6330.196,,8152.776,,10721.95,,90846.54,,129479.4,,175829.2,,1551012,,2195466,,3161156,,4303070,,30.8376,0.0985390443334599,0.0894361225496214
116,59813.49191,,1.24,,5,,6,,7,,21,,25,,30,,35,,30.192,,30.061,,29.933,,29.312,,29.017,,28.649,,28.438,,0.068,,0.072,,0.075,,0.153,,0.149,,0.14,,0.147,,2352.595,,2653.188,,2987.536,,5292.285,,6944.25,,9741.776,,11830.67,,90245.84,,129371.2,,174856.9,,1551704,,2199087,,3166208,,4307718,,6.3165,0.1131548013968235,0.1013121455429387
117,59813.49587,,1.251,,5,,6,,7,,21,,25,,30,,35,,30.116,,29.95,,29.806,,29.546,,29.934,,29.655,,29.901,,0.086,,0.089,,0.092,,0.262,,0.48,,0.489,,0.784,,2504.259,,2919.452,,3333.482,,4235.557,,2962.196,,3830.512,,3051.995,,90822.44,,130029.1,,176042.1,,1556896,,2203733,,3172703,,4316000,,10.1055,0.0945430931285278,0.0909089475364473
118,59813.49983,,1.263,,5,,6,,7,,21,,25,,30,,35,,30.066,,29.934,,29.809,,29.459,,29.37,,29.136,,28.83,,0.079,,0.084,,0.088,,0.23,,0.272,,0.288,,0.278,,2630.068,,2969.911,,3332.199,,4599.8,,4994.7,,6195.57,,8212.753,,90561.07,,129008.4,,175596.0,,1550321,,2194361,,3158747,,4299232,,10.4712,0.0977813260921205,0.0884401550374212
119,59813.5038,,1.276,,5,,6,,7,,21,,25,,30,,35,,29.942,,29.827,,29.753,,28.626,,28.418,,28.193,,27.972,,0.076,,0.082,,0.09,,0.116,,0.122,,0.131,,0.136,,2955.153,,3286.553,,3517.499,,9937.241,,12030.06,,14806.62,,18135.65,,91837.72,,131229.2,,177339.8,,1572026,,2226276,,3203402,,4358166,,11.8135,0.0962572404866127,0.0807773272075923
120,59813.50777,,1.291,,5,,6,,7,,21,,25,,30,,35,,30.154,,29.986,,29.829,,28.973,,28.845,,28.765,,28.722,,0.079,,0.082,,0.083,,0.137,,0.156,,0.19,,0.234,,2435.552,,2844.853,,3287.352,,7228.551,,8134.904,,8757.623,,9109.226,,94014.38,,134343.0,,182576.2,,1616970,,2288791,,3292807,,4479021,,25.0671,0.10069394165434,0.0971917021736405
121,59813.51174,,1.307,,5,,6,,7,,21,,25,,30,,35,,30.214,,30.072,,29.88,,29.034,,28.893,,28.59,,28.494,,0.085,,0.09,,0.088,,0.147,,0.166,,0.165,,0.193,,2304.546,,2627.651,,3137.036,,6835.407,,7785.43,,10286.25,,11240.7,,97823.68,,140089.9,,189923.7,,1686110,,2388000,,3437529,,4675801,,22.258,0.1124805793605239,0.1081122681122203
122,59813.5157,,1.324,,5,,6,,7,,21,,25,,30,,35,,30.158,,30.012,,29.92,,29.261,,29.199,,29.376,,29.181,,0.08,,0.084,,0.09,,0.179,,0.217,,0.336,,0.359,,2424.945,,2773.588,,3020.164,,5539.813,,5865.833,,4984.751,,5964.611,,99607.09,,142591.0,,193027.1,,1714177,,2427659,,3492134,,4751817,,9.2984,0.1092615061145693,0.0985085290836869
123,59813.51966,,1.342,,5,,6,,7,,21,,25,,30,,35,,29.917,,29.733,,29.604,,28.49,,28.328,,28.155,,27.901,,0.063,,0.064,,0.066,,0.086,,0.095,,0.107,,0.108,,3010.864,,3568.102,,4016.106,,11207.02,,13016.29,,15262.35,,19284.74,,101438.2,,145241.3,,196858.8,,1743530,,2468067,,3550218,,4830299,,30.5244,0.0889294129929117,0.0837310387861553
124,59813.52364,,1.362,,5,,6,,7,,21,,25,,30,,35,,30.098,,29.956,,29.831,,28.841,,28.775,,28.693,,28.635,,0.068,,0.072,,0.075,,0.109,,0.131,,0.16,,0.194,,2559.156,,2914.276,,3271.836,,8143.7,,8652.269,,9327.133,,9842.053,,103844.4,,148723.1,,201303.3,,1789322,,2533386,,3644688,,4957376,,15.313,0.1033867200238086,0.0954970586534648
125,59813.5276,,1.383,,5,,6,,7,,21,,25,,30,,35,,29.982,,29.882,,29.836,,29.433,,29.224,,28.978,,28.757,,0.065,,0.071,,0.079,,0.198,,0.209,,0.22,,0.229,,2854.651,,3130.274,,3265.299,,4734.899,,5739.9,,7196.412,,8820.918,,106693.1,,151805.8,,206868.5,,1830086,,2591002,,3729972,,5075793,,17.3008,0.1068128306072317,0.0877300529301876
126,59813.53156,,1.406,,5,,6,,7,,21,,25,,30,,35,,30.294,,30.028,,29.849,,28.952,,28.572,,28.187,,27.969,,0.1,,0.094,,0.094,,0.15,,0.135,,0.125,,0.13,,2137.311,,2732.182,,3221.304,,7359.966,,10442.98,,14880.04,,18201.37,,104446.5,,149319.0,,203288.4,,1801361,,2551327,,3674446,,5000102,,8.1017,0.1202420862540027,0.1265562550947094
127,59813.53554,,1.431,,5,,6,,7,,21,,25,,30,,35,,29.878,,29.695,,29.581,,28.762,,28.629,,28.534,,28.549,,0.073,,0.074,,0.079,,0.134,,0.152,,0.183,,0.237,,3108.501,,3682.144,,4089.014,,8690.518,,9820.808,,10726.37,,10575.92,,106541.0,,151775.0,,206875.1,,1826705,,2584740,,3718554,,5057209,,9.3922,0.0863456117133295,0.0810916340826549
128,59813.5395,,1.458,,5,,6,,7,,21,,25,,30,,35,,30.028,,29.869,,29.74,,28.734,,28.515,,28.299,,28.251,,0.07,,0.073,,0.076,,0.109,,0.114,,0.123,,0.151,,2722.11,,3151.438,,3547.049,,8964.226,,10962.16,,13377.83,,13980.25,,107308.4,,153349.7,,208428.8,,1847529,,2615917,,3764396,,5119580,,6.5711,0.0986673918422358,0.0922523564391133
129,59814.32338,,1.647,,5,,6,,7,,21,,25,,30,,35,,30.081,,29.978,,29.89,,29.143,,28.861,,28.481,,28.185,,0.072,,0.079,,0.085,,0.155,,0.154,,0.142,,0.139,,2530.635,,2783.064,,3015.347,,6000.079,,7782.575,,11043.54,,14511.94,,98192.82,,140834.9,,190023.2,,1690680,,2396395,,3450002,,4694914,,4.3395,0.1136561150892773,0.096418541004337
130,59814.32811,,1.599,,5,,6,,7,,21,,25,,30,,35,,29.939,,29.864,,29.832,,29.184,,28.87,,28.545,,28.325,,0.061,,0.068,,0.077,,0.155,,0.148,,0.145,,0.151,,2883.856,,3090.182,,3183.478,,5777.27,,7719.082,,10409.42,,12747.62,,96382.68,,137518.2,,186105.0,,1649447,,2336806,,3364356,,4577904,,5.1586,0.1064456518047874,0.0835918077347452
131,59814.33207,,1.562,,5,,6,,7,,21,,25,,30,,35,,29.972,,29.866,,29.843,,28.737,,28.777,,28.739,,28.388,,0.085,,0.093,,0.106,,0.141,,0.187,,0.237,,0.22,,2796.374,,3083.134,,3150.988,,8723.688,,8410.112,,8706.824,,12036.39,,93605.23,,134023.4,,180722.2,,1605840,,2272585,,3269086,,4449684,,5.062,0.1007859083944624,0.0825247790149536
132,59814.33604,,1.528,,5,,6,,7,,21,,25,,30,,35,,30.071,,30.087,,30.08,,29.597,,29.659,,29.222,,28.901,,0.072,,0.088,,0.102,,0.237,,0.322,,0.284,,0.27,,2508.975,,2471.382,,2489.185,,3884.035,,3665.498,,5483.302,,7370.389,,91324.17,,130556.4,,176138.5,,1565910,,2218046,,3194087,,4347404,,5.4583,0.1297236765258204,0.092525840995977
133,59814.34,,1.496,,5,,6,,7,,21,,25,,30,,35,,29.824,,29.78,,29.713,,27.914,,27.841,,27.657,,27.452,,0.051,,0.058,,0.064,,0.045,,0.053,,0.059,,0.062,,3194.035,,3327.509,,3537.541,,18544.83,,19830.45,,23511.51,,28379.86,,91777.36,,130663.4,,176998.8,,1576061,,2226609,,3201296,,4353997,,4.4213,0.0943700649605477,0.0739486211915358
134,59814.34793,,1.439,,5,,6,,7,,21,,25,,30,,35,,30.142,,30.118,,30.089,,29.699,,29.568,,29.289,,28.864,,0.103,,0.121,,0.138,,0.353,,0.401,,0.408,,0.353,,2381.638,,2433.466,,2499.927,,3579.316,,4040.414,,5225.507,,7728.609,,91061.25,,129542.4,,175985.3,,1559290,,2207509,,3178662,,4327800,,3.8006,0.1382438849154989,0.1009900772940737
135,59814.35189,,1.414,,5,,6,,7,,21,,25,,30,,35,,30.055,,30.045,,30.047,,33.506,,32.036,,34.159,,31.167,,0.098,,0.116,,0.137,,12.112,,4.006,,37.293,,3.028,,2587.85,,2612.913,,2609.032,,107.856,,417.6588,,59.07603,,930.1044,,91019.3,,129254.2,,175973.3,,1554593,,2202077,,3170373,,4315984,,4.2403,0.1241143664700804,0.0896747905503979
136,59814.35585,,1.391,,5,,6,,7,,21,,25,,30,,35,,29.929,,29.79,,29.702,,28.82,,28.507,,28.105,,27.912,,0.066,,0.07,,0.075,,0.122,,0.117,,0.106,,0.114,,2911.154,,3307.443,,3585.838,,8085.137,,10779.96,,15615.71,,18644.64,,91738.94,,131367.2,,177234.4,,1571013,,2226468,,3205835,,4360342,,5.399,0.0947875283615379,0.0822599634454206
137,59814.35981,,1.368,,5,,6,,7,,21,,25,,30,,35,,30.018,,29.968,,29.844,,29.209,,28.973,,28.642,,28.414,,0.072,,0.082,,0.086,,0.174,,0.179,,0.174,,0.18,,2713.026,,2841.385,,3185.486,,5717.428,,7106.48,,9632.39,,11886.8,,91095.41,,129943.0,,176381.0,,1560751,,2210646,,3182573,,4330370,,4.9222,0.1029311482372503,0.0861329201644296
138,59814.36377,,1.348,,5,,6,,7,,21,,25,,30,,35,,30.037,,29.924,,29.88,,29.229,,28.822,,28.66,,28.33,,0.072,,0.078,,0.087,,0.174,,0.153,,0.174,,0.164,,2674.229,,2966.335,,3091.103,,5630.197,,8187.321,,9502.138,,12877.39,,90367.17,,128966.0,,174674.0,,1547414,,2192473,,3154812,,4293873,,4.8969,0.1057373130921272,0.0871140414223789
139,59814.36774,,1.33,,5,,6,,7,,21,,25,,30,,35,,30.088,,30.026,,29.96,,28.928,,28.788,,28.55,,28.196,,0.08,,0.091,,0.1,,0.142,,0.159,,0.168,,0.155,,2559.281,,2707.864,,2877.482,,7446.515,,8472.933,,10549.62,,14607.4,,89970.22,,128274.2,,173946.8,,1544162,,2185597,,3145582,,4281622,,4.5909,0.1109933073828007,0.0897400697664931
140,59814.3717,,1.312,,5,,6,,7,,21,,25,,30,,35,,30.106,,30.123,,30.115,,29.494,,29.222,,28.978,,28.806,,0.091,,0.111,,0.129,,0.267,,0.266,,0.28,,0.306,,2501.066,,2462.306,,2481.394,,4395.127,,5650.34,,7071.614,,8285.531,,89468.52,,127897.1,,172541.1,,1534775,,2175183,,3130968,,4259845,,4.2516,0.129999515225428,0.092292931387636
141,59814.37566,,1.296,,5,,6,,7,,21,,25,,30,,35,,29.946,,29.859,,29.816,,29.27,,28.932,,28.681,,28.591,,0.08,,0.089,,0.1,,0.22,,0.207,,0.216,,0.254,,2926.592,,3169.249,,3298.714,,5454.841,,7446.471,,9383.426,,10193.77,,90300.6,,128835.7,,174169.9,,1541651,,2184830,,3144506,,4277000,,4.9395,0.099228920750306,0.0796125144861398
142,59814.37964,,1.281,,5,,6,,7,,21,,25,,30,,35,,29.176,,29.058,,28.875,,28.451,,28.436,,28.212,,27.917,,0.033,,0.035,,0.034,,0.083,,0.104,,0.112,,0.109,,5861.762,,6533.282,,7734.256,,11426.69,,11589.38,,14244.43,,18679.93,,93567.81,,132511.9,,179564.6,,1553466,,2196465,,3160364,,4300889,,3.584,0.0421932788603916,0.0397093641543182
143,59814.3836,,1.268,,5,,6,,7,,21,,25,,30,,35,,29.942,,29.856,,29.807,,29.359,,29.248,,28.593,,28.432,,0.072,,0.08,,0.089,,0.215,,0.249,,0.179,,0.197,,2893.911,,3132.615,,3277.712,,4949.58,,5485.08,,10024.54,,11632.64,,90226.69,,128781.5,,174164.8,,1540969,,2182100,,3144184,,4277566,,4.7462,0.0990477457746831,0.0801091704803303
144,59814.38756,,1.255,,5,,6,,7,,21,,25,,30,,35,,30.09,,29.978,,29.957,,29.835,,29.566,,29.488,,29.344,,0.073,,0.079,,0.091,,0.294,,0.295,,0.361,,0.404,,2541.898,,2817.552,,2873.13,,3216.118,,4116.851,,4424.315,,5051.519,,90181.75,,128728.7,,174229.5,,1543449,,2186777,,3147213,,4282518,,4.3878,0.1109457073600872,0.0903202712964411
145,59814.39152,,1.244,,5,,6,,7,,21,,25,,30,,35,,29.896,,29.835,,29.834,,29.868,,29.926,,29.843,,29.601,,0.054,,0.061,,0.071,,0.265,,0.358,,0.437,,0.447,,2990.624,,3163.582,,3167.659,,3068.724,,2909.002,,3141.676,,3924.139,,89404.64,,127522.9,,172152.9,,1522260,,2156222,,3103675,,4223836,,5.0553,0.0966405515143467,0.0748732093236075
146,59814.39548,,1.233,,5,,6,,7,,21,,25,,30,,35,,30.143,,30.029,,30.013,,31.757,,30.709,,30.408,,30.068,,0.064,,0.069,,0.08,,1.437,,0.702,,0.7,,0.655,,2404.999,,2672.069,,2710.323,,544.099,,1427.335,,1884.31,,2577.47,,88423.39,,125870.4,,170854.7,,1508236,,2136780,,3077471,,4189506,,4.5554,0.1129286821407639,0.0928606190702296
147,59814.39945,,1.224,,5,,6,,7,,21,,25,,30,,35,,30.007,,29.916,,29.888,,29.978,,29.982,,29.553,,29.507,,0.069,,0.076,,0.086,,0.34,,0.437,,0.388,,0.475,,2728.25,,2965.939,,3045.438,,2803.031,,2792.107,,4146.337,,4323.51,,87623.54,,124901.3,,169367.3,,1494988,,2116681,,3048170,,4147857,,5.4547,0.1040015564125873,0.0832420000634067
148,59814.40341,,1.216,,5,,6,,7,,21,,25,,30,,35,,30.031,,29.968,,29.956,,29.299,,28.743,,28.478,,28.216,,0.073,,0.083,,0.096,,0.192,,0.147,,0.152,,0.153,,2669.061,,2828.223,,2858.913,,5238.613,,8740.527,,11157.71,,14202.04,,87314.8,,125123.8,,168355.5,,1495913,,2122361,,3054492,,4156183,,32.3532,0.1073069176918458,0.0835959404030895
149,59814.40737,,1.208,,5,,6,,7,,21,,25,,30,,35,,30.098,,30.014,,29.939,,29.56,,29.305,,29.106,,28.734,,0.078,,0.087,,0.095,,0.245,,0.248,,0.272,,0.247,,2499.959,,2701.917,,2893.738,,4104.278,,5190.176,,6233.198,,8780.424,,86563.19,,123398.0,,167330.9,,1481211,,2098367,,3020149,,4110860,,9.9951,0.1124972292389142,0.0921746030542535
150,59814.41135,,1.202,,5,,6,,7,,21,,25,,30,,35,,29.99,,29.837,,29.724,,29.244,,29.083,,29.224,,28.982,,0.056,,0.059,,0.062,,0.143,,0.158,,0.237,,0.242,,2790.57,,3211.958,,3563.24,,5544.995,,6433.59,,5645.955,,7059.569,,87349.26,,124936.9,,169044.9,,1493091,,2114559,,3041097,,4138529,,7.345,0.0880046723683736,0.0807667141983459
151,59814.41531,,1.196,,5,,6,,7,,21,,25,,30,,35,,30.072,,29.949,,29.875,,29.708,,29.602,,29.706,,29.52,,0.064,,0.069,,0.075,,0.233,,0.271,,0.392,,0.422,,2600.145,,2912.771,,3117.751,,3636.472,,4009.114,,3642.297,,4322.515,,88856.18,,126495.5,,172163.3,,1519971,,2151659,,3096131,,4213465,,5.0105,0.1058152531890185,0.0897890687914129
152,59814.41927,,1.191,,5,,6,,7,,21,,25,,30,,35,,30.183,,30.111,,30.098,,29.742,,29.433,,29.414,,29.018,,0.077,,0.086,,0.099,,0.261,,0.252,,0.326,,0.29,,2377.918,,2541.846,,2572.303,,3568.905,,4745.64,,4830.324,,6954.794,,89423.13,,127747.5,,172810.4,,1534070,,2174077,,3128344,,4257968,,5.2431,0.1274290465078723,0.0979481898771761
153,59814.42323,,1.187,,5,,6,,7,,21,,25,,30,,35,,30.18,,29.985,,29.897,,29.096,,28.857,,28.694,,28.466,,0.08,,0.081,,0.087,,0.151,,0.155,,0.176,,0.182,,2396.562,,2866.513,,3108.985,,6503.474,,8101.654,,9413.621,,11621.2,,89789.75,,128718.6,,174007.9,,1543109,,2186241,,3145753,,4280284,,30.047,0.1050253798419832,0.0971575756708121
154,59814.42721,,1.184,,5,,6,,7,,21,,25,,30,,35,,30.354,,30.3,,30.257,,INDEF,,INDEF,,INDEF,,INDEF,,0.103,,0.118,,0.133,,INDEF,,INDEF,,INDEF,,INDEF,,2035.981,,2139.628,,2226.735,,-16.45483,,-1101.982,,-2837.216,,-2940.524,,89923.57,,128671.9,,174246.1,,1546622,,2190511,,3152769,,4292158,,5.3793,0.1427158754348006,0.1126430984622438
155,59814.43117,,1.181,,5,,6,,7,,21,,25,,30,,35,,30.376,,30.104,,29.992,,29.262,,29.265,,28.994,,28.644,,0.093,,0.087,,0.092,,0.172,,0.22,,0.226,,0.209,,2004.947,,2575.476,,2854.559,,5590.865,,5577.435,,7153.738,,9880.208,,90187.4,,129475.9,,175418.0,,1556436,,2203381,,3171799,,4317322,,6.974,0.1132680203348877,0.1154774714066028
156,59814.43513,,1.18,,5,,6,,7,,21,,25,,30,,35,,29.968,,29.861,,29.818,,29.669,,29.632,,29.279,,28.935,,0.054,,0.059,,0.066,,0.207,,0.256,,0.243,,0.227,,2901.322,,3202.785,,3331.59,,3823.324,,3954.77,,5472.921,,7513.588,,92057.08,,131013.5,,177994.1,,1571130,,2223957,,3202128,,4358689,,6.7141,0.0934147271899743,0.0782178773038147
157,59814.43909,,1.179,,5,,6,,7,,21,,25,,30,,35,,29.574,,29.394,,29.27,,28.641,,28.436,,28.133,,27.892,,0.04,,0.041,,0.042,,0.084,,0.09,,0.089,,0.091,,4158.611,,4911.588,,5503.396,,9827.621,,11863.46,,15685.97,,19586.46,,92872.69,,132232.1,,179245.4,,1568175,,2219293,,3194536,,4346802,,8.4418,0.060305173336041,0.0567274158391316
158,59814.44307,,1.179,,5,,6,,7,,21,,25,,30,,35,,29.777,,29.634,,29.544,,28.876,,28.795,,28.534,,28.213,,0.048,,0.05,,0.054,,0.105,,0.125,,0.129,,0.123,,3476.588,,3965.957,,4310.142,,7969.97,,8591.002,,10922.1,,14674.49,,92630.19,,132170.3,,178718.2,,1575538,,2230496,,3210039,,4368634,,5.6684,0.0760368747031135,0.0673518407886569
159,59814.44703,,1.18,,5,,6,,7,,21,,25,,30,,35,,29.875,,29.834,,29.776,,29.839,,29.52,,29.313,,29.081,,0.054,,0.063,,0.069,,0.266,,0.254,,0.276,,0.285,,3159.626,,3281.458,,3461.121,,3265.26,,4382.197,,5299.38,,6563.904,,93525.8,,133336.0,,180258.0,,1593294,,2257305,,3249168,,4421810,,5.4671,0.0926305856949347,0.073392181451821
160,59814.45099,,1.181,,5,,6,,7,,21,,25,,30,,35,,29.936,,29.788,,29.737,,28.846,,28.641,,28.323,,28.143,,0.071,,0.075,,0.084,,0.134,,0.142,,0.14,,0.152,,2981.977,,3415.193,,3580.808,,8135.944,,9824.613,,13166.4,,15543.24,,93062.65,,132900.4,,180003.8,,1592246,,2254258,,3245268,,4414970,,4.4298,0.0926829298390272,0.0792604544438921
161,59814.45495,,1.184,,5,,6,,7,,21,,25,,30,,35,,29.97,,29.85,,29.733,,29.171,,29.082,,28.954,,28.668,,0.069,,0.074,,0.078,,0.168,,0.198,,0.232,,0.227,,2900.083,,3238.242,,3605.227,,6052.268,,6567.61,,7390.407,,9620.843,,94553.02,,134836.2,,183083.9,,1617026,,2288948,,3293931,,4482990,,7.0881,0.0889536020717189,0.0799928104055036
162,59814.45893,,1.187,,5,,6,,7,,21,,25,,30,,35,,29.838,,29.726,,29.651,,28.866,,28.547,,28.153,,27.842,,0.054,,0.059,,0.064,,0.113,,0.107,,0.098,,0.095,,3286.374,,3643.129,,3903.097,,8041.329,,10791.27,,15517.51,,20659.76,,93787.75,,133408.7,,181016.0,,1596310,,2260483,,3255407,,4431177,,5.1221,0.0909350428907626,0.0749647178515939
163,59814.46289,,1.191,,5,,6,,7,,21,,25,,30,,35,,30.108,,29.962,,29.892,,29.7,,29.526,,29.37,,29.1,,0.063,,0.066,,0.072,,0.218,,0.238,,0.271,,0.27,,2582.043,,2953.519,,3150.188,,3757.799,,4413.543,,5094.396,,6533.753,,94242.2,,134875.0,,182527.0,,1615421,,2288662,,3294406,,4483725,,8.4112,0.1071543049503449,0.0928439028987866
164,59814.46686,,1.196,,5,,6,,7,,21,,25,,30,,35,,30.079,,29.955,,29.88,,29.451,,29.289,,29.142,,28.917,,0.059,,0.063,,0.069,,0.167,,0.185,,0.212,,0.22,,2651.273,,2972.624,,3186.056,,4728.618,,5490.376,,6284.072,,7733.265,,94543.16,,135227.4,,182846.7,,1620428,,2295612,,3303835,,4495585,,15.481,0.1060486139340498,0.0905289679120517
165,59814.47083,,1.202,,5,,6,,7,,21,,25,,30,,35,,29.998,,29.855,,29.773,,28.856,,28.61,,28.293,,27.98,,0.058,,0.061,,0.066,,0.102,,0.105,,0.103,,0.098,,2852.053,,3253.853,,3510.142,,8164.858,,10240.1,,13712.5,,18299.84,,96557.1,,138037.8,,186948.5,,1655562,,2344601,,3375356,,4594021,,36.3572,0.1049593007436895,0.0891067823511849
166,59814.4748,,1.209,,5,,6,,7,,21,,25,,30,,35,,30.053,,29.913,,29.83,,30.518,,31.301,,30.971,,30.766,,0.085,,0.09,,0.098,,0.674,,1.774,,1.725,,1.825,,2702.875,,3076.795,,3320.335,,1760.965,,856.7482,,1160.585,,1402.021,,98311.97,,140705.3,,190516.6,,1684077,,2385216,,3434258,,4673746,,6.5665,0.0993037182255545,0.0880606460281777
167,59814.47876,,1.216,,5,,6,,7,,21,,25,,30,,35,,29.968,,29.815,,29.724,,29.17,,28.86,,28.613,,28.294,,0.069,,0.072,,0.077,,0.168,,0.162,,0.17,,0.162,,2918.353,,3359.488,,3652.028,,6085.608,,8097.715,,10168.48,,13639.65,,99508.6,,142771.3,,192496.9,,1705599,,2417657,,3479660,,4735955,,7.675,0.0933483222698861,0.0834975407210401
